-1.958,4.401,10.65,8.001,1.633,-1.158,0.5192,3.266,3.039,-1.98,-7.921,-8.345,-3.359,0.6724,1.668,3.136,4.462,1.306,-3.662,-3.251,-0.2589
1.97,3.542,7.51,9.216,4.471,-2.125,-2.658,1.864,3.611,-0.4077,-6.361,-9.527,-6.636,2.076,9.267,6.663,-2.575,-6.896,-2.932,1.863,2.972
-7.127,-2.893,1.881,3.284,4.559,5.078,1.462,-3.187,-3.416,-1.635,-3.068,-5.046,-2.14,3.065,4.289,1.638,-0.8787,-2.656,-4.769,-6.193,-6.348
3.112,-3.841,-8.35,-1.746,6.036,7.004,3.683,-1.286,-7.537,-9.631,-2.592,6.405,5.989,-1.658,-4.528,-0.1715,2.085,-2.057,-5.166,-0.9935,3.772
-2.428,0.035261,-0.8848,-5.037,-2.269,5.962,6.435,-3.012,-9.295,-5.342,1.292,3.651,3.814,3.351,-0.7455,-6.863,-7.153,0.4301,7.207,5.861,2.163
-3.652,-4.523,-2.04,2.379,0.7359,-5.476,-6.038,0.3085,3.522,-0.3928,-3.302,0.5248,5.318,3.616,-2.995,-7.076,-4.597,1.534,5.101,3.255,0.5995
0.1503,1.807,2.464,-0.5341,-4.885,-7.418,-6.587,-2.29,3.317,6.159,4.297,0.2048,-2.697,-3.275,-1.708,0.9379,1.649,-1.447,-4.873,-4.051,-1.767
0.0191,1.952,1.297,-4.242,-8.403,-7.342,-4.663,-3.001,0.9997,7.965,10,1.828,-8.216,-7.979,1.081,6.334,2.045,-4.871,-6.951,-4.849,-3.224
3.383,-2.446,-7.649,-5.905,-4.789,-8.048,-8.14,-0.5194,6.977,6.342,1.421,-0.1959,0.6703,-0.7197,-2.889,-1.733,0.5308,-0.6827,-2.895,-0.6555,2.632
-0.5811,0.09798,-3.253,-10.31,-12.33,-6.171,0.8272,2.34,0.8139,0.5852,1.377,2.078,3.465,3.731,-1.009,-7.799,-6.999,2.649,7.663,-1.754,-11.67
-2.397,-4.06,-7.077,-9.167,-8.68,-4.793,0.4155,2.216,-0.8919,-3.381,0.4026,6.869,7.069,0.057865,-5.106,-2.984,0.4406,-1.554,-5.182,-3.403,0.059325
-1.054,-5.596,-9.805,-7.099,-1.935,-0.9537,-3.909,-5.297,-2.124,2.792,4.721,2.655,0.2211,0.7966,2.819,1.832,-3.105,-7.583,-7.119,-2.416,0.8255
-3.087,-1.775,-1.062,-2.064,-2.841,-3.629,-5.493,-5.576,-1,4.109,3.461,-0.7467,-0.573,4.549,6.283,0.4583,-6.491,-7.326,-3.69,-1.594,-1.844
1.173,2.672,5.058,3.57,-3.508,-9.186,-6.191,0.7832,1.514,-3.187,-3.175,3.566,7.648,3.895,-1.337,-1.849,-0.6883,-2.592,-5.059,-3.47,-0.8573
1.914,5.236,6.073,0.8632,-3.07,-2.269,-1.847,-4.411,-5.411,-2.047,2.144,3.78,3.637,2.811,0.7898,-1.709,-2.468,-0.8862,1.499,3.248,3.873
2.562,-1.271,-3.095,1.742,5.69,2.418,-4.579,-8.127,-5.757,-0.4577,3.116,2.887,1.234,1.116,1.233,-0.5872,-1.357,2.318,5.736,2.312,-2.376
5.306,3.153,0.8554,1.706,3.476,2.01,-2.23,-4.764,-4.084,-2.563,-0.7565,2.1,3.005,-0.5239,-2.977,1.57,7.248,4.861,-0.9116,1.155,6.269
0.4495,5.9,9.767,4.122,-3.049,-2.314,2.58,1.89,-3.561,-4.881,-1.426,-0.6865,-2.899,-0.9077,4.562,5.365,2.016,2.908,7.341,6.686,3.25
-1.146,-0.606,1.829,4.859,4.447,-0.2459,-3.221,0.3344,4.572,0.4384,-8.565,-9.821,-1.398,5.064,3.643,2.023,5.846,8.895,4.579,-3.761,-8.098
2.725,-0.5569,-2.519,0.7666,4.196,4.165,2.66,1.257,-0.9364,-3.333,-4.363,-4.873,-5.467,-3.014,4.267,11.05,10.4,3.149,-3.282,-4.342,-3.104
1.036,3.068,1.629,-3.111,-1.119,7.524,9.999,1.604,-6.338,-5.14,-1.431,-3.619,-7.243,-3.295,6.368,11.39,7.338,0.3135,-1.894,1.595,4.694
1.57,-2.115,-2.771,3.059,6.073,2.779,1.036,4.115,3.772,-4.454,-11.35,-7.588,1.912,5.866,2.611,-0.1376,2.123,5.996,7.011,5.231,3.833
0.4595,2.95,4.976,3.511,1.846,2.618,3.831,2.708,-0.5811,-4.128,-5.929,-4.104,0.8262,4.071,1.623,-2.604,-0.513,7.535,10.4,1.614,-6.724
7.86,8.04,6.512,3.57,2.608,3.967,3.408,-1.113,-5.032,-3.129,2.293,3.59,-1.652,-6.371,-3.151,4.987,7.774,1.75,-4.581,-3.084,0.7974
-1.551,-0.1345,4.247,8.717,8.259,2.22,-3.99,-5.051,-1.086,3.488,4.287,0.4772,-4.156,-4.473,0.04521,4.04,2.711,-2.213,-5.014,-3.293,-1.079
-1.47,0.3041,4.419,7.857,6.757,0.6036,-4.947,-3.585,2.706,5.236,0.8588,-3.332,-1.083,3.348,2.197,-3.717,-6.598,-3.161,1.72,2.905,1.948
4.423,5.606,5.637,2.237,-1.44,-0.7599,3.271,4.375,0.1878,-3.554,-1.346,3.966,5.613,1.894,-3.401,-6.612,-6.505,-3.371,1.035,4.189,5.097
-6.426,-2.943,-0.5058,-2.419,-2.315,2.712,6.458,3.67,-1.869,-3.116,1.114,5.764,5.601,0.1836,-5.867,-7.516,-4.705,-1.839,-1.983,-3.995,-5.163
-1.3,-9.416,-14.48,-5.428,5.433,5.867,0.3117,-1.112,2.267,4.674,3.91,1.852,-0.1668,-1.82,-2.661,-3.202,-4.717,-6.557,-6.031,-2.396,0.3317
-2.274,-2.218,-4.381,-6.851,-4.439,1.289,3.641,2.382,3.491,7.063,6.175,-0.4611,-4.978,-2.734,0.5903,-1.47,-6.525,-8.124,-5.23,-1.925,-0.8414
4.123,4.579,3.179,-2.505,-9.203,-8.894,0.9289,11.09,11.36,4.023,-0.6859,0.283,0.8898,-2.301,-5.364,-4.771,-2.819,-3.227,-5.946,-8.443,-9.285
-2.424,0.7544,2.59,-1.482,-6.6,-6.672,-1.028,6.373,10.34,8.164,2.616,-0.8827,-1.376,-2.449,-4.83,-5.281,-3.611,-3.388,-4.693,-4.023,-2.398
-2.742,-5.7,-7.192,-3.187,1.351,1.474,-1.257,-1.569,3.322,9.832,10.27,2.268,-5.937,-5.953,-1.881,-2.909,-7.101,-5.643,-0.092958,0.3028,-2.616
-2.883,-5.133,-7.1,-4.185,1.701,4.199,1.442,-1.077,0.8239,4.516,6.424,6.096,2.526,-4.741,-9.917,-6.882,-0.6733,-0.9473,-5.371,-4.178,-0.2588
-6.026,-3.258,-0.021805,-0.7328,-2.773,-0.4244,5.053,5.664,0.1024,-2.493,2.591,7.428,4.533,-2.238,-6.242,-7.234,-6.443,-2.856,1.084,0.4332,-2.098
4.172,2.593,-0.2404,-1.175,0.5354,1.828,1.263,1.799,4,3.245,-1.095,-2.105,2.751,5.315,-0.4197,-8.053,-8.79,-3.801,0.1288,0.582,-0.020141
-1.684,-0.6979,1.824,3.432,2.005,-0.1748,0.4137,2.694,3.168,1.66,0.2309,-0.7257,-1.168,0.1389,2.156,0.9069,-4.244,-8.144,-6.663,-1.887,0.8527
-1.393,0.7548,3.024,2.931,2.363,2.513,2.031,0.5659,0.042843,1.162,1.734,0.0083922,-2.353,-2.141,1.076,3.47,0.834,-5.574,-9.027,-5.636,-1.637
4.004,1.932,0.4216,2.445,5.01,4.393,1.447,-0.2903,0.036092,0.2465,-0.6148,-1.056,-0.2955,0.4532,0.3488,-0.0637,-0.4648,-0.8075,0.132,3.192,5.498
1.875,2.736,3.767,3.589,2.876,3.084,3.572,2.116,-1.102,-3.073,-2.284,-0.2283,1.477,1.807,-0.5229,-3.813,-2.074,6.151,11.32,5.187,-2.163
4.865,5.296,4.931,3.636,3.102,3.381,3.063,1.583,-0.8744,-3.319,-3.104,0.4752,2.457,-1.186,-4.902,-0.8162,7.343,9.092,4.163,1.476,2.399
4.949,4.285,4.363,5.27,4.931,3.329,1.532,-0.6061,-1.969,-0.4071,1.582,-1.17,-6.264,-5.143,2.666,7.9,6.522,4.077,3.267,0.6022,-2.266
-0.4654,2.156,5.207,6.075,5.718,3.189,-1.201,-2.246,1.809,3.579,-1.945,-7.881,-6.224,0.2791,5.023,7.224,7.688,4.423,-1.526,-4.9,-4.903
2.87,2,3.644,6.373,4.164,-0.2387,0.6545,4.351,2.405,-4.003,-6.559,-4.109,-1.59,0.7213,5.096,8.252,5.793,0.517,-1.577,0.3163,2.074
-5.447,0.629,4.253,0.022461,-0.7474,5.297,7.703,1.955,-4.042,-5.214,-4.82,-3.876,0.4731,5.813,6.104,2.219,0.686,2.803,3.35,-0.3268,-3.47
-2.767,-8.597,-9.992,-0.3224,7.607,6.266,2.42,0.7827,-2.451,-7.059,-6.165,0.7381,5.469,4.1,1.47,1.604,2.606,1.983,0.3796,-0.7346,-1.043
-4.967,-4.509,-4.991,-4.214,1.474,7.27,4.988,-3.056,-6.676,-3.125,0.9738,1.621,1.39,2.329,3.105,2.613,1.095,-0.7199,-0.7935,2.406,5.237
1.789,1.056,0.1292,-0.7236,-1.847,-1.969,-0.5671,0.1372,-0.8199,-0.9012,0.9051,1.846,1.107,1.526,3.061,1.904,-1.499,-1.552,3.178,7.716,8.967
4.927,5.474,5.147,1.861,-4,-8.603,-7.133,0.1642,6.019,4.432,-0.6313,-0.8668,3.378,3.92,-1.207,-4.005,0.4933,6.04,4.197,-4.326,-9.937
-0.2328,3.73,6.224,1.075,-6.47,-9.069,-6.15,-1.742,2.001,5.293,6.996,4.706,-0.8523,-4.499,-2.17,3.155,4.386,0.031531,-2.895,1.086,5.65
1.091,-1.735,-4.152,-2.986,-2.009,-4.058,-6.83,-6.22,-0.471,7.484,10.59,4.947,-3.155,-4.169,0.9122,2.78,-0.5975,-1.855,1.954,5.49,6.007
-3.738,-5.29,-7.378,-6.551,-3.349,-2.522,-4.731,-4.012,1.395,4.779,3.239,2.874,5.595,4.093,-3.27,-6.764,-1.481,4.622,4.826,2.498,1.77
-0.8635,-2.672,-5.188,-7.599,-9.507,-6.398,1.781,5.256,-0.7011,-5.383,0.4365,8.747,8.175,1.497,-2.666,-3.399,-2.594,0.9934,5.049,3.84,0.6137
2.272,1.774,-3.946,-10.99,-9.427,-1.566,1.637,-0.6076,-0.7062,1.612,1.588,1.117,3.658,5.09,1.783,-1.345,-0.5223,-0.2477,-3.397,-5.787,-5.687
-7.201,-9.471,-7.718,-1.612,-1.112,-6.207,-6.581,-0.3788,3.988,3.211,1.345,-0.031282,-1.133,1.201,6.924,8.007,0.047841,-8.888,-9.121,-2.003,2.808
5.267,3.466,-0.9141,-4.175,-3.704,-2.665,-4.03,-3.877,1.137,5.278,2.374,-2.761,-1.573,4.623,7.579,4.288,-1.421,-5.262,-4.871,-0.3323,3.192
5.388,7.478,6.89,0.1315,-6.427,-5.892,-0.6249,1.474,-1.503,-3.533,-0.4693,4.25,5.554,3.319,0.5406,-0.9256,-0.4825,1.836,4.277,4.668,3.965
-3.039,-0.7658,3.346,4.691,1.243,-3.13,-3.679,-1.968,-2.477,-3.853,-0.7791,5.86,8.257,2.761,-4.311,-4.631,2.202,9.069,9.515,3.988,-0.1487
-1.093,-2.595,-2.722,2.051,7.754,6.051,-3.787,-11,-7.161,2.061,5.917,3.233,0.2265,-0.4959,-0.4276,0.8269,4.318,7.504,6.988,3.492,1.234
-5.435,-4.163,-0.1888,4.119,5.196,2.792,-1.07,-4.867,-5.949,-1.741,3.899,3.234,-2.834,-4.215,2.574,8.747,7.5,2.857,0.2001,-1.129,-2.061
-0.4842,1.652,3.445,2.253,0.2443,-0.4883,0.434,2.262,2.067,-2.464,-7.211,-5.535,0.8956,4.358,4.179,5.866,7.835,3.374,-4.451,-5.887,-3.126
3.033,2.877,2.083,-0.1375,-2.511,-1.135,4.19,7.07,2.893,-4.634,-9.253,-8.523,-2.278,7.135,12.05,7.049,-0.903,-1.547,1.511,-2.245,-7.89
0.6815,0.005187,-2.351,-3.643,-0.5606,4.297,5.789,3.683,0.4144,-3.879,-7.881,-6.933,-0.4153,5.508,7.001,6.431,4.56,-0.9113,-7.018,-7.427,-4.931
-6.866,-8.121,-6.629,-1.044,3.657,5.118,4.544,1.602,-3.252,-5.293,-2.288,0.4894,-0.7504,-1.216,3.223,7.35,4.782,-2.055,-6.733,-7.602,-7.221
-0.2346,-1.947,-3.876,-1.747,3.931,6.463,1.975,-3.681,-3.492,0.1936,1.107,-0.4014,-0.2114,1.225,1.013,-0.096686,-0.046845,0.1849,-0.7828,-1.83,-2.017
-2.819,-0.0029448,4.102,4.454,0.7971,-2.248,-1.479,0.5517,0.3858,-0.644,0.4269,2.651,2.917,0.5764,-2.693,-4.866,-3.84,0.6083,4.426,3.562,1.255
4.297,5.683,6.703,4.37,-0.5618,-4.284,-3.807,-0.3512,2.219,2.417,2.429,3.497,2.997,-1.187,-5.968,-6.574,-3.13,0.345,2.19,3.829,5.006
-1.102,1.78,4.145,2.38,-0.4165,-2.009,-3.387,-3.612,0.2415,6.373,8.233,3.579,-2.233,-4.353,-4.262,-4.682,-4.252,-1.511,0.2384,-2.422,-5.472
2.927,-1.392,-4.007,-0.2637,2.142,-1.15,-4.252,-1.91,2.928,5.679,5.933,3.99,-0.8474,-5.969,-6.367,-2.544,-1.222,-5.131,-8.002,-4.267,0.1203
5.81,4.918,0.2544,-5.48,-5.709,-0.6001,2.938,2.374,1.972,3.612,3.815,1.109,-1.258,-1.544,-2.278,-5.109,-7.683,-7.249,-4.186,-0.9142,0.4921
3.553,3.016,0.7829,-3.233,-6.316,-4.162,2.981,8.252,6.224,0.1819,-2.681,-0.5218,2.489,2.079,-2.549,-8.407,-10.38,-6.419,-1.26,-0.7298,-2.544
2.3,0.4209,-2.015,-2.451,-1.646,-0.6827,1.393,4.697,5.761,2.213,-1.845,-1.161,1.752,0.376,-4.727,-7.185,-5.948,-5.585,-6.307,-4.142,-1.38
7.408,4.157,-0.76,-2.113,0.7732,4.018,3.284,-0.4244,-1.057,3.548,6.591,1.798,-5.757,-6.661,-2.024,-1.027,-5.433,-7.984,-5.778,-3.609,-3.618
-1.73,1.141,4.634,5.095,3.618,1.653,-0.097305,-0.1831,1.77,3.396,2.776,0.6397,-2.195,-5.37,-6.505,-3.951,-1.61,-3.672,-5.95,-1.988,2.816
-2.057,-0.058551,5.57,9.728,6.607,-0.144,-1.742,2.078,3.843,1.171,-1.196,-0.8658,-0.562,-2.366,-5.389,-7.544,-6.192,-0.4978,5.198,5.698,3.75
-2.951,1.605,5.695,4.977,4.898,6.394,4.487,-0.1275,-1.488,0.3721,0.2738,-1.836,-2.191,-2.029,-4.869,-7.804,-4.906,2.688,7.736,6.819,4.595
-0.623,-3.326,-2.805,3.688,8.509,8.029,5.718,2.826,-1.722,-4.444,-1.874,1.097,-1.904,-7.372,-7.245,-1.494,3.202,3.385,0.5809,-2.951,-4.842
5.247,3.111,-0.6875,-0.7715,5.016,10.37,8.475,2.331,-0.9676,-1.369,-3.022,-5.647,-6.399,-5.023,-1.891,2.704,4.704,0.3947,-4.786,-2.641,1.8
4.104,4.844,5.402,3.954,1.837,2.848,6.848,8.314,4.311,-1.899,-7.203,-10.77,-9.374,-1.124,6.343,4.187,-2.411,-2.219,1.677,-2.039,-8.096
3.719,5.49,7.36,6.428,3.226,0.8349,2.878,8.219,8.521,-1.404,-12.57,-12.22,-3.114,1.67,0.4217,1.641,4.28,0.1249,-6.084,-2.283,4.605
2.678,3.839,5.384,5.26,4.44,5.368,6.344,3.153,-2.215,-3.476,-1.858,-4.064,-7.828,-4.591,3.022,3.98,-0.8396,-0.7912,2.752,-0.9529,-6.977
-5.445,-3.761,-0.4787,4.431,10.16,10.68,3.181,-4.559,-4.913,-1.429,-0.4499,-1.088,-1.444,-3.607,-5.73,-1.87,5.15,5.038,-2.465,-7.061,-6.615
-2.179,-5.274,-3.114,6.367,10.81,6.185,0.7579,-1.697,-4.283,-5.188,-0.6831,3.808,0.9764,-4.916,-5.164,-1.032,0.6474,-0.3328,0.3181,2.955,4.499
3.981,7.956,7.754,1.001,-0.5007,4.432,4.432,-2.035,-4.463,-0.8239,0.2457,-2.322,-1.002,3.217,1.099,-6.59,-7.969,0.112,5.372,-1.212,-8.722
-4.643,-1.862,4.357,6.959,0.9284,-6.183,-3.474,4.872,5.166,-3.063,-6.39,-0.2483,4.454,0.8325,-3.644,-2.261,-0.6723,-5.007,-9.253,-5.349,0.031917
3.719,1.317,-1.718,-1.946,-0.5136,-0.3113,-1.768,-2.198,0.3897,3.607,2.884,-1.847,-4.538,-1.014,3.965,2.291,-5.975,-11.78,-8.101,2.081,8.27
3.557,2.104,-3.032,-7.264,-4.494,1.073,0.6026,-3.525,-1.795,4.519,5.044,-0.9187,-3.17,0.9077,1.992,-4.007,-8.373,-4.724,-0.2008,-3.459,-8.391
-1.165,-4.003,-4.495,-2.153,-4.619,-8.513,-3.633,5.483,4.648,-3.789,-3.231,7.282,9.56,-2.658,-12.23,-6.775,2.185,0.4253,-5.549,-2.221,4.082
4.63,5.619,0.7989,-8.546,-10.2,-3.124,0.5728,-2.588,-2.524,4.232,7.717,2.918,-1.884,-1.273,-1.7,-6.815,-8.059,0.087142,7.241,2.285,-5.049
-1.216,-3.321,-4.305,-2.42,-2.642,-6.632,-8.577,-3.879,3.651,7.141,5.212,1.472,-1.367,-3.034,-3.472,-2.722,-1.956,-1.767,-0.4586,3.168,5.837
-2.469,-3.249,-2.332,-0.7749,-3.511,-8.542,-8.244,-1.768,3.716,4.443,3.46,2.516,-0.295,-4.016,-4.212,-0.4669,1.965,-0.2956,-4.443,-6.352,-6.219
4.812,6.606,2.78,-6.662,-9.477,-3.653,-0.1592,-2.598,-2.683,2.34,4.749,1.138,-2.239,-1.186,0.8367,0.4523,-1.125,-2.24,-3.203,-4.25,-4.759
-2.045,-4.209,-4.042,-1.137,-2.218,-5.711,-3.982,1.189,1.273,-3.051,-3.496,0.8403,3.47,2.509,1.222,0.093115,-2.237,-3.878,-2.617,-0.084795,1.048
-4.737,-4.403,-4.527,-3.817,-0.8142,1.012,-1.209,-3.573,-2.614,-1.936,-3.748,-2.687,3.559,7.41,3.514,-2.368,-3.721,-2.131,-0.2745,2.963,5.603
-3.591,-4.12,-4.005,-2.647,-0.6774,1.635,2.092,-2.175,-7.807,-7.259,-0.8954,2.818,1.663,1.845,4.038,2.085,-2.59,-1.73,3.179,2.668,-0.9089
-1.661,-2.128,-2.379,-0.8483,1.602,1.602,-1.43,-3.958,-4.549,-5.011,-4.147,0.5191,4.571,2.015,-2.103,1.211,7.245,4.496,-3.371,-3.125,1.592
3.18,2.582,2.467,2.446,0.6545,-1.772,-2.857,-3.421,-3.945,-2.733,-0.8286,-1.696,-3.377,-0.285,5.429,5.876,1.851,1.852,6.115,6.721,4.429
2.645,5.893,7.657,3.929,-0.7043,-3.254,-4.55,-3.839,-0.7081,0.4891,-3.087,-6.153,-3.193,2.222,3.94,3.307,4.929,7.66,7.022,2.883,0.1033
